A�o Emisi�n	Cod Distrito Veh�culo	Distrito Veh�culo	Cod Barrio Veh�culo	Barrio Veh�culo	Numero veh�culos Vivienda	N�mero Viviendas
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	29	3
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	32	2
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	35	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	36	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	37	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	38	2
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	40	2
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	41	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	53	2
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	54	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	67	2
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	68	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	79	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	100	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	1	3671
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	2	1141
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	3	304
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	4	128
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	5	64
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	6	19
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	7	15
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	8	7
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	9	6
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	10	6
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	11	9
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	12	3
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	13	3
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	14	3
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	15	6
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	18	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	20	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	21	2
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	22	3
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	26	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	27	2
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	28	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	31	2
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	33	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	41	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	43	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	45	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	49	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	55	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	314	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	425	1
2020	20	SAN BLAS-CANILLEJAS	6	REJAS	1501	1
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	1	6599
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	2	1882
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	3	596
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	4	189
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	5	78
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	6	39
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	7	19
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	8	16
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	9	8
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	10	6
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	11	3
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	12	6
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	13	7
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	14	1
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	15	1
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	18	1
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	19	2
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	21	2
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	24	3
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	26	1
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	27	2
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	30	1
2020	20	SAN BLAS-CANILLEJAS	7	CANILLEJAS	44	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	1	2840
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	2	876
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	3	256
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	4	72
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	5	41
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	6	18
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	7	11
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	8	11
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	9	4
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	10	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	11	4
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	13	3
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	14	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	15	2
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	17	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	20	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	22	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	35	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	51	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	61	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	122	1
2020	20	SAN BLAS-CANILLEJAS	8	EL SALVADOR	623	1
2020	21	BARAJAS	0		1	13
2020	21	BARAJAS	0		2	4
2020	21	BARAJAS	0		3	1
2020	21	BARAJAS	0		4	2
2020	21	BARAJAS	0		5	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	1	3761
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	2	1521
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	3	500
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	4	186
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	5	84
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	6	35
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	7	20
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	8	15
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	9	9
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	10	11
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	11	2
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	12	8
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	13	5
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	14	2
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	15	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	16	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	17	3
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	18	3
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	20	3
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	22	2
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	23	2
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	26	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	28	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	30	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	32	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	35	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	39	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	42	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	43	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	45	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	46	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	54	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	55	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	56	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	64	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	68	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	77	1
2020	21	BARAJAS	1	ALAMEDA DE OSUNA	122	1
2020	21	BARAJAS	2	AEROPUERTO	1	424
2020	21	BARAJAS	2	AEROPUERTO	2	116
2020	21	BARAJAS	2	AEROPUERTO	3	35
2020	21	BARAJAS	2	AEROPUERTO	4	13
2020	21	BARAJAS	2	AEROPUERTO	5	6
2020	21	BARAJAS	2	AEROPUERTO	6	5
2020	21	BARAJAS	2	AEROPUERTO	7	5
2020	21	BARAJAS	2	AEROPUERTO	8	1
2020	21	BARAJAS	2	AEROPUERTO	9	3
2020	21	BARAJAS	2	AEROPUERTO	10	1
2020	21	BARAJAS	2	AEROPUERTO	13	1
2020	21	BARAJAS	2	AEROPUERTO	16	1
2020	21	BARAJAS	2	AEROPUERTO	18	1
2020	21	BARAJAS	2	AEROPUERTO	23	1
2020	21	BARAJAS	2	AEROPUERTO	35	1
2020	21	BARAJAS	2	AEROPUERTO	51	1
2020	21	BARAJAS	3	CASCO H.BARAJAS	1	1892
2020	21	BARAJAS	3	CASCO H.BARAJAS	2	486
2020	21	BARAJAS	3	CASCO H.BARAJAS	3	157
2020	21	BARAJAS	3	CASCO H.BARAJAS	4	44
2020	21	BARAJAS	3	CASCO H.BARAJAS	5	20
2020	21	BARAJAS	3	CASCO H.BARAJAS	6	11
2020	21	BARAJAS	3	CASCO H.BARAJAS	7	3
2020	21	BARAJAS	3	CASCO H.BARAJAS	10	5
2020	21	BARAJAS	3	CASCO H.BARAJAS	12	1
2020	21	BARAJAS	3	CASCO H.BARAJAS	19	1
2020	21	BARAJAS	3	CASCO H.BARAJAS	21	1
2020	21	BARAJAS	4	TIMON	1	2494
2020	21	BARAJAS	4	TIMON	2	759
2020	21	BARAJAS	4	TIMON	3	212
2020	21	BARAJAS	4	TIMON	4	77
2020	21	BARAJAS	4	TIMON	5	31
2020	21	BARAJAS	4	TIMON	6	17
2020	21	BARAJAS	4	TIMON	7	9
2020	21	BARAJAS	4	TIMON	8	4
2020	21	BARAJAS	4	TIMON	9	2
2020	21	BARAJAS	4	TIMON	10	1
2020	21	BARAJAS	4	TIMON	11	3
2020	21	BARAJAS	4	TIMON	12	2
2020	21	BARAJAS	4	TIMON	13	1
2020	21	BARAJAS	4	TIMON	15	2
2020	21	BARAJAS	4	TIMON	17	1
2020	21	BARAJAS	4	TIMON	18	1
2020	21	BARAJAS	4	TIMON	19	1
2020	21	BARAJAS	4	TIMON	20	2
2020	21	BARAJAS	4	TIMON	21	1
2020	21	BARAJAS	4	TIMON	25	1
2020	21	BARAJAS	4	TIMON	30	1
2020	21	BARAJAS	4	TIMON	41	1
2020	21	BARAJAS	5	CORRALEJOS	1	1640
2020	21	BARAJAS	5	CORRALEJOS	2	578
2020	21	BARAJAS	5	CORRALEJOS	3	144
2020	21	BARAJAS	5	CORRALEJOS	4	56
2020	21	BARAJAS	5	CORRALEJOS	5	33
2020	21	BARAJAS	5	CORRALEJOS	6	14
2020	21	BARAJAS	5	CORRALEJOS	7	13
2020	21	BARAJAS	5	CORRALEJOS	8	8
2020	21	BARAJAS	5	CORRALEJOS	9	7
2020	21	BARAJAS	5	CORRALEJOS	10	5
2020	21	BARAJAS	5	CORRALEJOS	11	4
2020	21	BARAJAS	5	CORRALEJOS	12	2
2020	21	BARAJAS	5	CORRALEJOS	13	1
2020	21	BARAJAS	5	CORRALEJOS	17	2
2020	21	BARAJAS	5	CORRALEJOS	18	2
2020	21	BARAJAS	5	CORRALEJOS	19	2
2020	21	BARAJAS	5	CORRALEJOS	21	1
2020	21	BARAJAS	5	CORRALEJOS	22	1
2020	21	BARAJAS	5	CORRALEJOS	24	2
2020	21	BARAJAS	5	CORRALEJOS	25	1
2020	21	BARAJAS	5	CORRALEJOS	26	1
2020	21	BARAJAS	5	CORRALEJOS	28	1
2020	21	BARAJAS	5	CORRALEJOS	36	1
2020	21	BARAJAS	5	CORRALEJOS	37	1
2020	21	BARAJAS	5	CORRALEJOS	38	1
2020	21	BARAJAS	5	CORRALEJOS	49	1
2020	21	BARAJAS	5	CORRALEJOS	152	1
2020	21	BARAJAS	5	CORRALEJOS	161	1
2020	21	BARAJAS	5	CORRALEJOS	1001	1
